ingredients,raw_weights_g,cooking_method,cooked_weight_g,cooked_energy_kcal,cooked_protein_g,cooked_fat_g,cooked_carbohydrate_g,cooked_sodium_mg,cooked_cholesterol_mg,cooked_vitamin_c_mg,cooked_calcium_mg,cooked_iron_mg,cooked_potassium_mg
eggplant_shrimp_chicken_pepper,170.2_481.6_204.5_131.4,boil,1086.2,1208.3,135.68,35.47,86.59,1393.2,1098.1,3.21,234.2,15.45,2275.2
garlic_pepper_beef,458.6_112.8_462.8,steam,1008.9,1575.5,121.53,33.91,196.05,1830.4,388.8,15.92,301.6,27.85,3404.2
beef_cucumber,379.8_62.4,roast,338.0,578.7,71.47,26.32,13.98,1787.8,319.0,1.28,100.5,13.08,722.5
eggplant_onion_potato,466.7_222.4_186.5,roast,688.6,414.3,10.41,6.13,79.36,2637.8,0.0,25.11,179.7,5.09,1446.4
pineapple_egg_lemon,256.9_113.4_365.8,stir_fry,684.4,768.2,18.98,51.19,57.89,2721.9,663.4,41.87,459.6,6.72,1020.8
egg_kumquat_bell_pepper,89.5_181.2_207.7,steam,472.0,299.6,15.32,8.73,39.95,559.5,523.6,131.51,171.1,4.57,871.7
beef,468.1,stir_fry,445.1,849.0,86.61,49.61,14.02,2208.6,393.2,0.0,106.8,15.61,861.5
peach,100.6,stir_fry,94.0,57.3,0.85,0.35,12.67,585.5,0.0,2.28,5.9,0.82,140.2
egg,263.7,pan_fry,230.2,547.0,32.43,43.2,7.11,1350.4,1542.6,0.0,146.3,5.34,332.4
pork,115.8,stir_fry,109.5,479.1,13.67,45.4,3.97,699.6,92.6,0.0,6.9,1.83,210.7
fish_pork,120.9_139.7,boil,268.9,547.7,18.5,47.9,10.66,221.7,111.8,47.45,18.3,2.75,445.6
chicken_cabbage,338.3_243.5,steam,563.0,613.7,65.74,31.91,15.88,1107.9,358.6,47.54,148.0,6.1,1074.7
onion,137.5,stir_fry,118.6,68.5,1.41,0.96,13.56,637.2,0.0,4.0,32.8,0.81,175.3
eggplant_pepper_cabbage,216.9_186.9_89.9,stir_fry,433.7,1018.9,29.06,50.31,112.47,2377.0,0.0,15.99,116.9,13.08,2002.7
garlic_cauliflower,335.2_136.1,deep_fry,354.8,474.9,15.89,3.3,95.41,980.1,0.0,16.66,160.9,5.46,1063.0
small_pepper_strawberry_tofu,165.8_364.3_241.0,steam,726.6,388.5,23.47,9.81,51.58,967.1,0.0,190.86,528.6,13.53,1064.8
beef,425.3,steam,395.8,519.9,81.22,17.85,8.57,731.6,357.3,0.0,99.0,13.88,822.3
cucumber_chicken,290.7_354.5,pan_fry,541.7,961.1,65.69,71.99,12.6,2648.0,375.8,8.41,103.3,6.39,1047.7
cauliflower,361.5,roast,279.8,125.3,7.01,2.53,18.63,1488.4,0.0,58.43,82.2,4.01,617.8
beef,61.8,stir_fry,57.3,100.2,11.59,5.23,1.69,313.0,51.9,0.0,14.4,2.02,108.4
cabbage,234.9,steam,220.3,61.8,3.45,0.46,10.97,313.8,0.0,43.27,117.1,1.39,272.6
cauliflower,129.3,stir_fry,115.0,46.8,2.53,0.91,7.14,634.4,0.0,28.06,29.9,1.4,218.2
eggplant_fish_chicken,277.9_374.0_215.3,stir_fry,784.7,1041.2,44.84,75.4,45.82,3797.6,228.2,144.51,120.0,6.19,1748.4
shrimp_cabbage,67.9_444.5,steam,501.4,169.6,17.81,1.2,21.88,875.0,124.3,94.88,238.6,3.33,618.9
cauliflower_small_pepper,94.1_184.0,stir_fry,238.1,137.4,4.07,3.23,23.0,1011.3,0.0,113.38,90.7,3.54,490.7
small_pepper,432.7,stir_fry,407.7,240.8,5.11,6.06,41.46,1492.2,0.0,206.69,158.3,6.11,787.8
potato_pineapple,459.7_275.9,stir_fry,684.3,523.9,9.58,4.18,111.98,3641.5,0.0,63.75,68.8,5.37,1613.6
cucumber_eggplant_kumquat,462.0_139.9_408.5,roast,779.8,422.9,8.71,7.07,81.11,3871.9,0.0,47.95,373.8,7.11,1055.4
cabbage_beef_bell_pepper_cucumber,99.7_57.4_192.7_450.4,deep_fry,596.1,311.7,17.48,13.64,29.75,2263.0,48.2,39.39,188.1,5.79,1020.0
pepper_bell_pepper,129.7_361.0,stir_fry,443.0,854.5,22.51,44.81,90.27,2874.4,0.0,136.57,48.6,9.53,2137.6
carrot,202.1,roast,152.7,96.5,1.81,1.41,19.14,825.7,0.0,6.17,63.6,2.01,338.4
pepper_beef,141.4_272.2,steam,397.7,858.1,70.46,27.85,81.39,875.5,228.6,0.0,79.4,17.8,1821.8
cauliflower_tomato_onion,465.2_328.2_410.1,roast,922.9,466.3,16.28,8.42,81.34,4973.9,0.0,85.31,240.0,8.73,1741.9
small_pepper,282.4,stir_fry,265.2,156.2,3.29,3.95,26.88,1005.5,0.0,139.69,102.7,4.03,522.4
beef,94.1,stir_fry,87.1,155.0,17.33,8.31,2.72,565.7,79.0,0.0,21.7,3.1,172.7
tofu_ginger,251.1_224.5,deep_fry,356.7,550.2,21.31,37.23,32.47,1347.1,0.0,1.42,478.2,7.91,765.1
potato_pepper,453.8_409.9,boil,955.5,1825.5,62.51,46.28,289.73,520.3,0.0,50.13,81.7,27.09,4105.2
tomato,168.5,boil,187.3,34.8,1.38,0.33,6.6,118.2,0.0,11.64,15.8,0.63,186.5
shrimp_bell_pepper_potato,347.7_266.6_456.9,boil,1160.4,695.0,67.86,3.0,99.15,1242.2,636.3,159.06,176.1,8.17,2213.3
orange_cauliflower_shrimp_pineapple,345.9_159.3_304.8_442.6,steam,1222.2,666.8,60.85,2.84,99.47,2332.1,557.8,125.23,322.7,8.3,1745.7
strawberry_chicken,345.7_79.0,boil,467.4,234.9,16.44,7.81,24.71,348.4,83.7,68.46,66.4,6.97,474.6
kumquat,494.1,steam,451.2,300.4,4.8,0.98,68.11,666.9,0.0,83.25,275.1,4.97,619.7
onion,225.0,boil,234.6,91.3,2.21,0.44,19.63,232.9,0.0,7.56,52.3,1.27,231.4
bell_pepper_tomato_cabbage,175.2_333.2_431.3,boil,966.3,229.5,10.42,1.79,42.92,825.0,0.0,177.37,244.5,4.52,1061.8
pork_cabbage_pepper_eggplant,421.7_142.5_414.5_96.5,stir_fry,1014.2,3705.2,111.33,256.88,236.99,5426.2,337.4,22.88,168.8,32.85,4816.9
carrot,91.8,pan_fry,81.2,40.3,0.86,0.64,7.77,513.8,0.0,3.3,29.5,0.92,154.0
cauliflower,79.3,stir_fry,71.6,28.4,1.5,0.56,4.36,479.2,0.0,16.94,18.0,0.88,132.2
kumquat,485.5,stir_fry,452.5,322.9,4.5,3.4,68.57,1998.1,0.0,57.88,268.2,4.93,582.3
onion,333.3,stir_fry,309.1,157.5,3.28,2.33,30.84,1550.2,0.0,8.85,79.7,1.97,412.5
bell_pepper_small_pepper_shrimp_cabbage,467.0_227.0_349.3_337.1,stir_fry,1210.5,746.5,72.52,14.92,80.55,7332.2,639.2,358.32,419.8,10.94,2568.7
lemon,461.1,roast,352.6,290.7,4.74,16.08,31.76,1560.0,0.0,23.44,467.2,3.74,857.7
pineapple_garlic,193.4_482.2,stir_fry,606.8,733.5,21.33,4.05,152.94,3870.0,0.0,22.75,215.0,6.95,1424.3
beef_small_pepper,62.2_324.3,stir_fry,362.0,313.0,15.2,13.68,32.27,2146.1,52.2,174.32,136.9,6.54,701.0
cauliflower,122.8,roast,90.6,42.4,2.39,0.86,6.28,523.1,0.0,18.82,27.8,1.35,213.2
tofu,151.6,braise,143.3,186.1,11.35,10.45,11.65,1402.8,0.0,0.0,248.5,2.85,147.8
ginger_onion_tofu,440.1_327.4_368.5,stir_fry,1000.6,1072.3,35.58,59.25,99.17,5793.5,0.0,15.1,787.2,15.03,1907.7
bell_pepper,407.0,braise,388.4,199.6,4.72,2.85,38.78,2976.2,0.0,127.22,36.9,2.06,919.1
potato_cauliflower_egg,89.8_402.6_319.7,roast,625.5,795.2,47.19,45.84,48.46,3727.7,1870.2,67.89,277.6,11.56,1362.5
tomato,493.7,roast,381.1,144.4,4.1,3.46,24.23,1610.6,0.0,23.75,49.5,2.0,710.3
tomato_beef,197.2_245.0,boil,492.8,319.9,44.9,10.05,12.47,450.9,205.8,13.86,72.8,8.31,570.6
tomato_cauliflower,432.5_450.3,stir_fry,754.7,288.0,12.63,6.18,45.47,3343.2,0.0,125.02,145.9,6.62,1397.4
potato,486.2,boil,513.8,366.6,8.52,0.9,81.1,337.1,0.0,57.0,36.6,3.64,1220.3
pepper_small_pepper_tomato,126.6_81.9_129.0,steam,309.5,538.0,19.87,15.72,79.25,292.3,0.0,67.81,59.3,9.28,1602.5
onion,423.7,boil,440.4,172.9,4.25,0.78,37.22,389.9,0.0,13.01,96.1,2.4,416.7
cauliflower_cabbage,229.3_238.4,stir_fry,437.1,159.4,7.81,3.27,24.66,1717.4,0.0,82.58,167.9,3.88,615.0
potato,300.3,boil,312.4,233.5,5.49,0.59,51.57,178.0,0.0,31.38,22.7,2.25,705.8
shrimp_garlic_carrot,330.3_298.2_390.4,steam,929.7,796.5,71.99,3.04,120.28,2275.0,604.4,37.72,354.7,10.79,2206.3
pork_tomato_ginger,332.2_224.8_333.5,stir_fry,794.2,1975.9,45.19,174.26,56.7,5219.0,265.8,18.46,130.0,10.86,1699.7
pork_beef,168.6_220.7,stir_fry,345.8,1048.5,62.25,83.55,11.89,2083.3,320.3,0.0,60.6,10.06,700.3
bell_pepper_cauliflower_small_pepper,255.2_497.8_204.0,stir_fry,827.7,388.8,14.81,8.13,64.11,3450.3,0.0,280.34,210.4,9.54,1883.0
potato,110.3,stir_fry,94.1,92.4,2.09,0.77,19.29,433.0,0.0,11.09,8.8,0.87,322.9
tofu,323.3,stir_fry,301.1,422.8,24.4,28.91,16.26,1539.8,0.0,0.0,526.1,6.11,332.4
tofu_fish,130.6_219.3,steam,322.5,176.1,12.85,5.04,19.83,415.1,0.0,104.5,238.2,3.51,721.0
tomato_cauliflower_ginger_chicken,436.5_333.8_391.1_419.7,pan_fry,1390.2,2030.9,91.14,151.69,75.28,5534.7,444.9,93.05,268.9,16.78,3137.4
tomato,230.1,stir_fry,206.4,66.6,1.93,1.61,11.1,1025.2,0.0,16.65,23.3,0.93,316.4
ginger_bell_pepper,155.3_285.6,roast,332.1,214.9,5.21,5.26,36.69,1256.0,0.0,73.8,67.3,3.56,1041.7
shrimp_potato_peach_cabbage,476.1_441.6_446.5_352.2,roast,1331.8,1192.0,95.15,15.45,168.1,5768.7,871.3,79.36,398.8,14.08,3303.7
cabbage,64.9,deep_fry,48.7,19.1,0.9,0.45,2.84,158.3,0.0,3.93,32.1,0.4,63.6
cabbage,164.2,steam,161.6,43.0,2.36,0.32,7.66,259.6,0.0,31.99,80.0,1.0,177.2
carrot,136.5,pan_fry,119.2,59.8,1.23,0.96,11.57,635.3,0.0,4.98,43.3,1.35,217.0
cauliflower_tomato_cabbage,406.2_286.2_306.5,stir_fry,874.9,324.3,14.5,6.99,50.85,4798.5,0.0,140.37,267.2,7.59,1367.1
chicken_shrimp,105.0_238.7,steam,331.1,363.3,61.72,10.65,5.15,730.8,548.1,0.0,93.7,3.81,731.2
beef,348.5,deep_fry,262.7,718.4,64.18,48.34,6.67,1028.2,292.7,0.0,80.8,11.38,603.9
onion_egg,355.9_275.9,steam,614.5,533.4,39.45,24.27,39.3,1326.7,1614.0,13.9,243.4,7.68,841.9
garlic_tomato,126.7_476.2,stir_fry,554.0,305.6,9.26,4.22,57.64,2473.5,0.0,32.18,96.7,3.44,1026.5
pepper,137.3,stir_fry,125.1,562.7,19.15,22.58,70.73,838.1,0.0,0.0,16.4,8.1,1316.5
cauliflower_pork,153.0_200.0,boil,362.9,785.8,26.85,70.26,11.5,351.6,160.0,40.21,44.3,4.72,509.2
pork_carrot_pepper,60.8_319.0_153.2,roast,391.9,1040.5,32.25,53.04,108.55,1428.3,48.6,9.45,126.5,13.59,2070.4
cauliflower_apple_pepper,355.1_178.7_465.1,steam,952.6,1901.8,71.51,54.6,281.1,1296.6,0.0,113.98,143.1,32.91,5496.4
cabbage_garlic,364.2_289.2,stir_fry,589.0,509.9,17.4,4.57,99.77,4007.7,0.0,58.11,293.3,5.73,1095.4
tomato_bell_pepper,150.3_92.0,stir_fry,211.3,80.2,2.38,1.7,13.84,1181.0,0.0,41.62,23.1,1.07,437.8
fish_shrimp_onion_beef,313.3_281.8_405.0_355.8,stir_fry,1171.8,1363.5,122.99,62.26,77.8,7513.6,814.6,129.73,307.5,18.46,2310.1
potato_pepper_eggplant_small_pepper,352.4_250.7_434.4_297.6,steam,1328.0,1453.1,51.1,32.71,238.58,2031.1,0.0,275.91,267.8,24.58,4887.6
pork,435.8,boil,470.1,1629.1,51.01,153.7,10.45,568.8,348.6,0.0,25.0,6.74,642.5
carrot_pepper,284.1_496.6,stir_fry,684.8,2367.0,70.27,105.11,284.97,4461.8,0.0,13.78,149.9,32.44,5250.9
onion,146.2,stir_fry,130.4,72.3,1.49,1.02,14.29,545.9,0.0,4.25,34.5,0.86,174.8
chicken_pepper,133.1_319.0,pan_fry,395.4,1678.9,68.7,82.91,164.46,2105.5,141.1,0.0,51.2,21.23,3245.2
beef_tofu_eggplant_cucumber,367.5_195.7_93.5_310.5,steam,964.8,675.2,87.78,23.17,28.89,1213.9,308.7,16.11,498.8,18.07,1400.9
tofu,86.2,boil,96.9,66.8,6.27,3.04,3.61,57.6,0.0,0.0,136.1,1.53,74.3
potato,359.8,boil,402.0,277.0,6.44,0.7,61.22,246.0,0.0,38.42,27.2,2.69,842.1
ginger_tomato_carrot_pepper,187.6_411.0_389.0_222.3,steam,1099.1,1166.5,40.51,29.32,185.14,1439.0,0.0,73.61,244.0,21.35,4117.9
fish,447.7,steam,442.7,145.7,5.57,0.89,28.86,594.4,0.0,242.92,40.2,2.21,1173.1
potato,314.3,steam,299.1,241.2,5.91,0.6,53.02,488.7,0.0,45.5,25.5,2.55,992.9
small_pepper,157.6,boil,170.9,66.7,1.82,0.6,13.52,132.8,0.0,88.46,56.0,2.13,247.3
kumquat_lemon,358.9_447.8,boil,862.8,385.7,7.68,5.74,75.84,633.4,0.0,95.4,632.3,6.82,1029.0
pepper,278.1,stir_fry,239.9,1122.1,39.17,44.04,142.24,950.0,0.0,0.0,33.0,16.62,2681.5
cabbage_apple_tomato,421.0_187.1_441.8,steam,986.9,304.3,10.1,2.08,61.29,1176.1,0.0,125.29,262.5,5.43,1303.0
ginger_tofu_cucumber_potato,204.1_361.3_444.1_197.9,stir_fry,1056.1,1004.3,36.67,55.57,89.38,6967.0,0.0,35.9,758.6,13.47,1770.8
tofu,309.2,stir_fry,286.1,406.7,22.49,28.17,15.81,1523.6,0.0,0.0,506.0,5.93,340.5
eggplant,454.9,steam,423.3,115.6,4.71,0.88,22.2,696.6,0.0,11.52,108.8,2.26,590.9
ginger_eggplant_tomato,183.5_253.2_321.4,deep_fry,605.0,271.0,7.45,7.88,42.58,1406.6,0.0,11.47,141.7,5.2,1189.0
small_pepper,369.3,pan_fry,304.9,186.7,4.35,5.17,30.7,1514.4,0.0,149.12,139.3,5.09,717.7
lemon_garlic_carrot_peach,319.8_276.6_159.0_65.7,boil,888.3,574.1,16.62,4.41,117.0,649.7,0.0,44.62,455.1,7.67,1406.2
cucumber_potato_carrot_chicken,344.7_242.1_209.3_240.4,boil,1166.1,689.6,49.16,23.38,70.63,1113.2,254.8,53.76,182.1,8.5,1484.3
onion_cabbage,246.0_254.7,stir_fry,458.1,207.0,6.12,3.5,37.74,1739.2,0.0,45.07,181.7,3.06,566.3
beef_pork,67.9_87.7,braise,150.0,453.6,22.57,37.04,7.49,1476.7,127.2,0.0,21.2,3.62,265.1
potato_eggplant,209.0_198.3,stir_fry,381.8,237.6,5.73,2.85,47.26,1635.9,0.0,23.63,63.7,2.63,817.8
potato_cucumber_eggplant_carrot,59.8_318.9_409.8_335.8,stir_fry,1038.6,420.2,10.39,7.87,76.96,6581.4,0.0,39.47,287.1,7.61,1546.4
cauliflower_potato,153.5_367.3,roast,419.8,358.6,9.5,3.65,71.95,1753.2,0.0,49.31,63.8,4.56,1303.8
bell_pepper_apple,138.5_218.8,boil,392.3,167.3,2.06,0.67,38.26,266.9,0.0,57.68,20.3,1.89,433.0
shrimp_potato,313.3_348.9,stir_fry,591.2,583.0,58.72,7.93,69.19,2672.5,573.3,32.19,137.2,5.97,1655.5
cabbage_eggplant_chicken,157.7_329.8_340.3,boil,903.0,644.6,65.49,30.45,27.15,1040.7,360.7,32.57,175.8,7.11,1021.7
pineapple_bell_pepper,192.9_90.1,stir_fry,247.5,129.7,1.98,1.31,27.51,1305.8,0.0,45.95,31.8,1.59,403.9
small_pepper,51.3,pan_fry,43.9,26.4,0.63,0.72,4.36,220.1,0.0,24.29,18.8,0.72,94.8
cauliflower,390.5,stir_fry,372.0,137.8,7.37,2.73,20.92,2082.4,0.0,88.1,90.9,4.26,641.4
ginger_garlic_cabbage_beef,244.1_368.1_459.5_60.1,braise,1124.4,1021.0,34.95,19.75,175.85,8061.9,50.5,64.74,443.9,12.75,1985.9
egg_tofu,452.4_80.4,stir_fry,479.9,954.0,62.75,68.69,21.18,2855.6,2646.5,0.0,386.7,10.58,697.7
pepper,470.2,stir_fry,410.8,1935.9,65.02,77.99,243.48,1993.5,0.0,0.0,55.9,28.49,4229.9
beef_shrimp,211.1_446.1,stir_fry,613.6,873.7,112.36,38.84,18.69,4697.0,993.7,0.0,207.8,11.53,1203.5
potato_carrot_pork_eggplant,114.5_210.5_71.0_321.4,braise,696.0,823.1,15.19,49.96,78.18,6984.3,56.8,21.08,155.5,5.75,1129.4
potato,56.0,boil,63.5,42.7,1.03,0.11,9.4,43.0,0.0,5.68,4.3,0.42,136.8
pork,99.8,deep_fry,79.9,431.6,11.78,41.7,2.3,279.6,79.8,0.0,6.1,1.58,159.9
fish,203.8,roast,156.7,81.9,2.39,1.43,14.87,835.6,0.0,49.68,18.5,1.02,469.8
garlic_small_pepper,333.5_280.0,roast,474.4,600.2,17.31,6.25,118.66,2131.4,0.0,110.23,234.9,7.96,1346.0
cabbage,308.0,stir_fry,271.7,103.8,4.31,2.16,16.8,1437.0,0.0,46.92,152.9,1.86,339.1
onion_strawberry_fish,61.6_252.5_345.8,steam,616.7,220.9,7.18,1.27,45.19,700.2,0.0,258.81,90.9,6.57,1270.3
garlic_tomato_pineapple_potato,68.2_392.3_279.1_451.6,steam,1097.6,657.3,16.3,2.11,143.28,1830.5,0.0,130.61,136.2,7.7,2440.3
cabbage_kumquat_strawberry_bell_pepper,139.7_367.0_288.7_233.8,boil,1083.1,429.6,10.82,1.99,92.11,633.9,0.0,211.85,332.0,10.22,1230.1
pepper_beef_egg_tofu,190.7_92.5_318.2_138.9,stir_fry,666.5,1626.3,90.12,88.45,117.44,3223.2,1939.2,0.0,450.7,23.6,2474.2
eggplant_tofu_shrimp,198.4_196.9_220.7,boil,671.6,367.8,51.43,8.46,21.47,730.3,403.9,3.73,431.5,6.57,710.3
bell_pepper,190.1,pan_fry,164.7,68.2,2.3,1.33,11.74,927.6,0.0,56.79,17.4,0.96,426.8
ginger,246.1,steam,234.9,128.3,2.96,1.48,25.79,331.7,0.0,5.38,66.6,3.4,682.9
carrot,437.2,pan_fry,371.0,191.3,3.99,3.06,36.96,2234.5,0.0,16.12,137.8,4.36,684.6
shrimp_chicken,279.9_122.2,stir_fry,359.0,620.6,68.1,34.2,10.07,2790.0,641.7,0.0,110.2,4.43,785.7
garlic_small_pepper,472.1_458.5,roast,694.8,887.0,25.07,9.72,174.81,2619.4,0.0,159.33,347.1,12.22,2006.7
small_pepper_garlic,284.4_151.7,stir_fry,385.8,355.1,9.82,5.04,67.59,2455.8,0.0,148.96,163.3,5.9,890.6
egg_tomato,381.9_115.3,stir_fry,453.8,806.4,48.2,59.12,20.38,2439.3,2234.1,8.23,224.9,8.03,686.6
eggplant_tofu,476.7_142.9,roast,494.0,391.2,15.05,21.84,33.6,2171.8,0.0,5.61,353.2,5.2,691.6
banana_fish_kumquat_garlic,435.5_257.9_168.9_129.5,boil,1112.1,756.9,15.56,1.83,169.53,821.1,0.0,141.25,189.6,6.03,1675.2
potato_fish,62.4_120.3,pan_fry,156.9,91.6,2.65,1.28,17.38,740.0,0.0,40.32,15.8,1.09,456.6
grape_pineapple_small_pepper_kumquat,477.9_370.8_390.4_61.3,stir_fry,1140.9,687.1,9.1,10.54,138.96,5653.3,0.0,275.81,248.5,10.34,1570.2
cauliflower_egg,56.9_65.3,pan_fry,104.1,178.1,9.14,13.82,4.3,683.1,382.0,10.66,48.7,1.97,186.4
peach_pepper_cucumber,117.1_174.4_66.7,steam,328.0,721.5,26.34,21.36,105.97,463.2,0.0,7.1,44.0,11.59,1893.3
chicken_onion,184.3_422.7,braise,587.8,687.6,35.23,35.31,57.23,6132.1,195.4,9.9,118.1,5.19,848.3
carrot,489.8,steam,460.4,200.8,4.64,0.94,43.44,1099.3,0.0,29.71,157.2,4.91,831.3
beef_pork,268.6_68.0,pan_fry,293.8,779.5,57.31,58.16,6.7,1632.4,280.0,0.0,66.8,10.1,601.7
egg_pork_small_pepper,433.6_289.4_417.2,pan_fry,1034.5,2575.8,92.17,221.51,53.38,4777.5,2768.1,191.99,418.3,19.29,1908.7
cabbage_egg_ginger,178.2_399.0_465.6,steam,983.1,844.2,57.89,38.57,66.37,2049.1,2334.2,42.3,436.1,15.66,2040.9
tomato_pineapple_peach,324.1_116.9_110.8,steam,538.6,180.7,4.19,0.86,39.04,611.4,0.0,43.96,53.7,2.88,746.7
watermelon_lemon_eggplant_cucumber,376.8_103.0_267.3_101.3,steam,846.2,226.5,6.98,2.25,44.59,863.9,0.0,36.78,224.7,3.73,877.3
carrot_ginger_pepper,407.2_380.4_304.9,stir_fry,1013.1,1947.3,50.7,88.85,236.23,5604.8,0.0,23.4,270.7,27.69,4542.8
small_pepper,93.1,roast,74.1,50.6,1.13,1.3,8.57,308.0,0.0,35.73,34.6,1.32,177.2
ginger_potato_tofu,268.4_463.3_430.9,boil,1206.6,818.0,42.24,17.54,122.79,917.2,0.0,57.26,781.4,14.65,2080.2
pork,305.0,stir_fry,263.9,1252.5,36.02,118.76,9.91,1623.9,244.0,0.0,18.4,4.87,520.8
cabbage_ginger_garlic,285.6_56.1_185.0,deep_fry,408.5,355.9,12.21,4.47,66.7,1166.6,0.0,18.79,230.9,4.75,876.6
grape_cabbage_pork,306.7_51.4_352.3,steam,665.4,1472.7,45.01,125.02,41.88,1106.2,281.8,48.97,61.3,7.12,1009.4
cabbage_shrimp_tomato_carrot,376.1_143.4_81.7_177.0,stir_fry,731.3,368.4,31.39,6.95,45.07,4117.3,262.4,70.53,295.1,5.8,1026.8
potato,62.2,boil,65.7,48.3,1.14,0.12,10.67,62.3,0.0,6.97,4.8,0.48,142.1
fish_pork_garlic,66.0_356.6_85.1,boil,530.1,1454.4,46.89,124.89,35.71,598.4,285.3,29.2,56.7,6.82,808.0
carrot_small_pepper_watermelon,309.7_424.0_205.9,boil,1012.1,364.6,8.91,2.37,76.89,1117.4,0.0,289.37,254.5,9.18,1143.0
carrot,368.6,stir_fry,346.0,174.3,3.38,2.58,34.39,1495.0,0.0,16.34,116.4,3.67,609.8
bell_pepper_tofu_ginger,433.8_182.7_310.2,steam,847.5,444.8,23.56,9.26,66.8,1208.9,0.0,230.12,427.0,9.94,2169.0
chicken_ginger_pork_bell_pepper,396.8_178.3_430.4_116.1,stir_fry,1037.1,2896.0,125.51,244.55,48.25,7166.3,764.9,43.79,118.7,15.73,2360.3
tofu_small_pepper,489.2_102.3,stir_fry,548.5,764.9,38.63,52.64,34.16,3159.6,0.0,46.94,843.5,10.91,745.0
eggplant_bell_pepper,464.3_373.8,boil,950.0,233.4,8.98,1.63,45.69,763.0,0.0,161.65,139.1,3.91,1232.3
peach,497.7,boil,541.1,255.2,4.04,0.48,58.69,431.1,0.0,12.94,28.4,3.71,574.1
cabbage_small_pepper,451.1_448.2,stir_fry,814.6,389.0,11.54,9.43,64.49,5271.9,0.0,261.4,380.0,8.88,1255.7
tofu_shrimp_beef,252.6_307.7_414.9,boil,1023.8,895.1,139.14,27.31,23.2,1550.0,911.6,0.0,576.8,20.76,1376.3
potato_chicken_tofu_shrimp,423.9_372.0_408.5_128.2,steam,1209.3,1345.0,128.97,49.36,96.22,2161.1,628.9,61.24,796.7,17.82,2990.5
onion,321.2,steam,305.5,132.5,3.37,0.61,28.37,355.2,0.0,12.85,76.0,1.91,430.5
cauliflower_tomato_carrot_chicken,300.8_395.5_446.0_456.2,boil,1735.8,1051.9,92.95,43.34,72.51,1677.2,483.6,131.02,281.8,15.06,2172.9
small_pepper_pepper,369.4_300.9,stir_fry,584.0,1629.5,47.08,76.1,189.08,2534.6,0.0,179.47,172.7,23.3,3446.2
watermelon_beef_peach,68.9_322.1_292.6,boil,776.1,543.7,60.9,13.2,45.33,719.6,270.6,10.38,91.1,12.47,829.2
pork_beef,93.8_400.7,steam,467.0,858.3,88.08,51.61,10.37,906.2,411.6,0.0,97.9,14.85,974.1
small_pepper,426.5,stir_fry,380.8,238.3,5.21,5.97,40.92,2516.4,0.0,193.98,160.7,6.0,844.3
pork_tomato_egg_fish,57.7_348.2_282.8_132.6,pan_fry,714.8,1319.5,46.05,112.68,30.29,4051.3,1700.5,55.41,208.2,8.64,1251.1
small_pepper,480.3,stir_fry,442.8,260.5,5.72,6.72,44.29,2777.8,0.0,250.95,175.7,6.68,909.0
tofu,61.6,stir_fry,55.5,84.1,4.54,5.93,3.15,244.8,0.0,0.0,100.0,1.17,62.9
peach,91.4,steam,86.7,48.0,0.76,0.09,11.04,98.6,0.0,3.19,5.6,0.72,136.3
eggplant_egg_cucumber_ginger,395.6_467.8_332.9_368.3,deep_fry,1181.1,1982.8,65.18,156.92,77.46,4882.5,2736.6,9.22,540.9,18.35,2229.4
fish,446.8,boil,485.1,142.7,5.36,0.83,28.45,478.1,0.0,174.38,38.8,2.12,838.0
eggplant_egg_cucumber,257.0_117.5_263.6,steam,634.3,272.4,19.03,11.29,23.69,809.4,687.4,18.28,189.2,4.95,726.2
cauliflower,51.5,steam,49.3,14.6,1.05,0.1,2.37,77.8,0.0,14.2,11.8,0.57,93.4
cauliflower_strawberry,204.9_177.9,boil,405.5,115.9,5.47,0.72,21.89,352.9,0.0,90.32,75.7,5.14,436.3
cauliflower_cabbage_tofu_apple,367.7_245.2_212.8_195.2,boil,1061.7,432.7,26.63,8.85,61.63,1018.0,0.0,121.39,523.5,10.0,1071.2
garlic_carrot_eggplant,408.2_338.5_272.3,braise,935.4,908.2,22.07,7.13,188.93,7001.8,0.0,26.15,328.6,9.54,1806.6
bell_pepper_tofu,471.3_298.4,steam,720.4,392.8,28.61,11.58,43.55,821.9,0.0,243.69,522.3,7.99,1458.7
small_pepper,253.2,deep_fry,200.5,128.8,2.91,3.54,21.31,740.9,0.0,55.26,93.0,3.57,462.8
pepper_onion_bell_pepper,288.4_64.4_199.7,pan_fry,462.9,1501.3,41.67,75.42,163.97,1958.9,0.0,57.73,67.9,18.83,3084.5
chicken_tofu,103.2_201.4,stir_fry,279.6,511.4,32.76,36.66,12.61,1628.0,109.4,0.0,333.7,5.26,413.8
pepper_cauliflower_garlic,322.4_180.7_367.7,braise,836.9,1945.1,60.99,57.15,296.68,8767.8,0.0,39.01,226.9,26.24,3802.1
apple_tomato_bell_pepper,299.5_138.2_151.4,steam,577.9,248.0,3.55,1.14,55.9,760.5,0.0,95.28,39.4,3.12,884.6
banana_cauliflower_cucumber,429.5_192.2_392.1,steam,918.0,526.9,12.33,2.04,114.79,1134.7,0.0,102.61,167.7,5.82,1755.8
cucumber_egg,411.2_83.3,stir_fry,449.3,386.3,13.26,28.53,19.11,2549.3,487.3,13.76,142.8,3.78,473.6
