ingredients,raw_weights_g,cooking_method,cooked_weight_g,cooked_energy_kcal,cooked_protein_g,cooked_fat_g,cooked_carbohydrate_g,cooked_sodium_mg,cooked_cholesterol_mg,cooked_vitamin_c_mg,cooked_calcium_mg,cooked_iron_mg,cooked_potassium_mg
ginger_garlic,201.4_117.6,stir_fry,282.4,286.3,7.24,5.05,52.97,1944.8,0.0,5.53,98.4,4.31,820.4
egg,370.6,steam,345.7,518.8,47.88,31.83,10.21,846.4,2168.0,0.0,209.8,7.34,497.1
fish,254.1,stir_fry,222.7,100.6,3.12,1.78,18.04,928.8,0.0,84.48,23.1,1.25,597.5
potato_onion,291.4_57.2,boil,389.3,244.2,5.83,0.65,53.75,307.1,0.0,33.31,35.2,2.58,770.1
egg_tofu_onion,325.6_441.8_315.0,stir_fry,954.9,1458.0,77.76,98.3,65.56,4148.3,1904.8,9.32,999.8,17.05,1243.0
potato_garlic_small_pepper_egg,462.3_70.6_284.3_475.2,roast,1039.5,1543.5,70.93,74.09,148.23,5269.2,2779.9,133.5,436.4,18.09,2641.0
pepper_cabbage,228.7_112.8,steam,334.5,889.1,33.2,27.67,126.82,469.3,0.0,23.36,83.6,14.44,2255.5
tofu_tomato,462.4_460.3,stir_fry,805.2,907.7,38.28,63.1,46.67,4013.9,0.0,31.34,812.0,10.73,1155.3
cauliflower,343.8,braise,333.8,157.6,6.68,2.41,27.3,2390.0,0.0,64.66,79.6,3.81,534.7
shrimp,371.5,stir_fry,328.4,344.4,62.29,6.5,9.18,2654.1,679.8,0.0,129.5,3.69,657.6
beef_shrimp_tofu_small_pepper,242.5_433.9_428.8_129.9,boil,1291.9,991.4,146.38,26.99,40.73,1843.1,997.7,74.17,907.4,21.37,1632.4
cauliflower_pork,256.6_211.4,stir_fry,441.3,1103.0,30.86,99.39,21.25,2115.6,169.1,55.01,72.2,6.32,829.6
garlic_chicken_ginger_cabbage,471.2_478.1_481.8_301.6,stir_fry,1602.9,2700.1,115.53,156.47,207.43,10826.2,506.8,57.2,495.6,20.79,3624.5
pepper_eggplant,324.6_141.9,braise,468.8,1380.2,44.25,50.71,186.7,4589.1,0.0,2.2,74.5,20.3,3013.7
ginger_garlic_chicken_shrimp,311.6_170.8_375.6_330.5,roast,906.2,1555.9,130.55,71.44,97.69,5536.1,1003.0,5.63,303.6,15.16,2627.0
carrot_garlic_pepper_egg,142.1_491.6_324.7_297.7,steam,1168.3,2317.4,106.54,65.01,326.53,2140.1,1741.5,26.19,444.3,32.42,5258.3
shrimp,412.0,steam,385.8,322.2,69.49,2.02,6.52,1006.4,754.0,0.0,146.2,4.04,781.6
carrot,169.5,boil,185.7,66.7,1.52,0.32,14.43,206.2,0.0,8.52,50.6,1.59,234.7
cabbage_eggplant,50.7_302.5,boil,365.5,87.9,3.63,0.66,16.84,314.7,0.0,12.89,92.6,1.73,354.0
tomato_cabbage_bell_pepper,429.1_356.5_453.9,braise,1198.8,555.7,13.79,8.68,105.61,9116.7,0.0,214.11,262.6,6.01,1943.3
egg_potato_tofu_tomato,182.3_464.1_238.7_283.5,braise,1064.5,1263.2,49.02,59.63,132.61,8693.2,1066.5,49.74,568.3,12.93,2168.3
tofu_chicken,423.1_221.8,stir_fry,589.6,1048.9,70.08,73.46,26.85,2991.2,235.1,0.0,707.9,11.3,947.9
orange,266.6,boil,301.2,136.9,1.63,0.51,31.44,218.9,0.0,30.68,88.9,0.51,282.6
carrot_cabbage_tomato_ginger,437.0_150.4_436.2_109.8,steam,1086.1,371.8,11.58,2.65,75.4,1423.9,0.0,109.92,286.3,8.49,1845.7
bell_pepper,350.3,roast,262.3,134.7,4.09,2.45,24.07,1260.8,0.0,87.55,31.7,1.72,852.1
chicken_tofu_eggplant_fish,176.2_259.6_90.6_292.6,steam,812.2,612.5,56.63,26.87,36.05,1198.3,186.8,151.52,491.7,9.21,1505.7
eggplant,331.3,pan_fry,282.1,97.0,3.39,2.32,15.63,1090.4,0.0,5.31,79.9,1.63,409.6
tomato_small_pepper,345.0_139.3,stir_fry,447.1,180.3,4.42,4.37,30.83,2969.1,0.0,98.37,85.1,3.33,749.2
egg,300.5,boil,333.6,408.4,36.49,25.56,8.1,502.3,1757.9,0.0,157.6,5.81,326.0
chicken_ginger_small_pepper,484.1_83.7_158.0,steam,671.7,894.3,94.33,44.4,29.34,973.8,513.1,125.45,124.0,10.07,1697.4
ginger_pork_potato_lemon,83.6_163.3_361.1_481.6,boil,1130.7,1109.8,31.05,64.57,101.14,746.0,130.6,78.65,513.5,9.92,2050.1
small_pepper_cabbage_fish_peach,96.0_404.6_148.8_352.1,steam,959.7,387.6,11.82,1.84,80.93,1367.2,0.0,230.56,267.5,7.42,1513.0
pepper_kiwi_shrimp,437.2_411.4_452.3,boil,1411.9,2198.1,132.55,55.73,291.59,1570.1,827.7,102.45,308.8,33.81,4312.9
shrimp_eggplant_cabbage_cucumber,449.9_157.9_75.9_354.6,pan_fry,953.7,532.1,78.65,11.99,27.4,4897.0,823.3,21.44,324.0,7.4,1402.8
carrot_cauliflower_garlic,464.5_94.6_422.1,stir_fry,866.2,816.6,22.95,6.87,165.76,3840.2,0.0,47.76,341.0,10.95,1936.5
shrimp_small_pepper_beef,464.2_296.9_137.1,roast,671.8,882.9,103.6,32.43,44.16,3203.1,964.6,117.26,298.2,13.21,1679.1
eggplant,127.6,steam,115.7,32.5,1.36,0.25,6.21,144.5,0.0,3.5,30.0,0.63,159.2
cabbage_strawberry_bell_pepper_pineapple,118.3_118.3_242.7_478.0,steam,944.3,370.9,8.19,1.44,81.3,1046.9,0.0,237.86,160.0,6.84,1297.5
tofu_ginger_eggplant_cucumber,297.8_236.2_272.7_94.5,stir_fry,836.8,769.5,28.35,46.1,60.3,4275.6,0.0,11.78,639.8,10.84,1275.4
cauliflower_bell_pepper_small_pepper_apple,286.8_465.3_197.8_275.8,steam,1176.0,468.8,14.81,2.79,96.11,1219.3,0.0,480.54,195.6,9.93,2416.3
eggplant_tofu_shrimp_apple,404.8_173.7_407.0_219.5,boil,1318.4,658.1,82.81,9.09,61.26,1685.1,744.8,11.06,496.5,10.13,1325.0
eggplant_chicken,309.4_156.1,pan_fry,412.2,638.3,31.42,49.82,16.06,2170.6,165.5,4.34,87.0,3.72,731.2
cucumber_bell_pepper_eggplant,78.8_77.3_457.3,stir_fry,575.4,200.4,6.15,4.29,34.28,3582.9,0.0,37.03,138.1,3.1,830.5
onion,82.0,boil,91.6,33.3,0.82,0.16,7.15,67.8,0.0,2.5,18.6,0.46,86.1
tomato_shrimp_cauliflower_beef,228.9_379.4_109.8_428.1,roast,860.2,1246.4,144.83,57.04,38.42,4904.0,1053.9,27.05,275.8,19.95,1962.3
onion_eggplant,329.5_76.2,roast,311.1,181.3,4.1,2.84,34.82,1670.6,0.0,7.64,97.7,2.37,478.7
garlic,363.8,steam,339.7,463.9,15.28,0.72,99.09,568.6,0.0,12.67,140.2,4.29,977.1
cucumber_chicken,450.0_480.9,stir_fry,807.9,1275.7,90.73,89.11,27.7,4944.6,509.8,14.77,151.0,9.05,1461.7
tofu,196.2,boil,202.4,149.4,14.1,6.81,7.93,161.3,0.0,0.0,304.5,3.57,167.6
small_pepper_carrot_chicken,463.0_163.8_109.1,stir_fry,680.5,743.6,27.18,43.52,60.79,4186.8,115.6,231.12,235.8,9.79,1394.6
fish_carrot_cabbage,140.1_424.9_71.7,boil,672.7,233.4,6.33,1.24,49.24,836.4,0.0,99.86,175.3,5.05,944.6
small_pepper,436.4,roast,321.8,241.3,5.3,6.11,41.28,1071.1,0.0,151.51,158.3,6.07,846.1
garlic,53.9,boil,59.6,68.2,2.24,0.1,14.59,60.2,0.0,1.61,19.7,0.61,111.7
cauliflower,110.1,pan_fry,92.5,34.4,2.11,0.77,4.77,521.0,0.0,21.93,25.2,1.22,186.6
ginger,256.0,steam,249.7,133.7,3.14,1.52,26.85,382.3,0.0,5.1,68.6,3.51,658.1
carrot_pineapple,249.1_225.8,steam,438.5,202.9,3.5,0.72,45.59,900.9,0.0,33.39,108.3,3.85,676.1
egg_garlic_cucumber,153.8_145.1_401.2,pan_fry,579.9,784.5,27.46,51.19,53.47,3006.4,899.7,14.87,241.2,6.81,965.8
shrimp,467.8,stir_fry,432.2,430.5,77.94,8.19,11.27,2895.4,856.1,0.0,163.3,4.68,858.5
tofu_beef_pork_garlic,112.5_324.8_95.9_90.1,deep_fry,478.7,1381.1,82.9,100.19,36.94,1643.8,349.6,0.96,300.9,15.59,1016.3
cabbage_carrot_pepper,470.1_393.2_225.5,boil,1225.2,1095.7,39.57,27.97,171.43,1125.7,0.0,102.88,360.8,19.31,2546.3
cauliflower,232.2,steam,227.2,64.5,4.53,0.46,10.56,331.9,0.0,70.49,52.7,2.6,433.8
pork_fish_tofu_shrimp,462.6_355.4_247.3_145.8,steam,1126.3,2238.9,109.46,179.82,45.67,1934.4,636.9,173.36,507.7,15.45,2236.5
potato,485.3,roast,366.2,405.1,8.98,3.4,84.64,1440.1,0.0,30.33,38.4,3.88,1433.0
shrimp,408.4,steam,373.7,321.6,69.34,2.03,6.5,853.9,747.4,0.0,142.0,4.1,785.5
tomato_cauliflower,240.3_354.2,stir_fry,525.0,189.2,8.9,4.16,29.04,2790.6,0.0,98.02,103.6,4.93,969.0
tofu,88.9,stir_fry,82.6,123.4,6.53,8.8,4.51,445.9,0.0,0.0,143.2,1.69,98.9
shrimp_cauliflower_pork_eggplant,334.9_399.7_315.7_103.1,roast,883.3,1888.2,104.46,142.25,47.53,4753.5,865.4,63.53,252.8,13.44,2026.7
tofu_tomato,59.7_200.9,deep_fry,210.6,147.3,6.09,9.14,10.17,791.7,0.0,5.32,119.6,1.91,314.0
eggplant_chicken_potato,215.3_100.3_61.0,boil,406.5,253.4,20.28,9.61,21.47,333.2,106.3,11.43,61.8,2.81,539.3
garlic_beef_chicken,375.5_349.9_176.8,stir_fry,824.9,1709.0,110.05,90.07,114.54,4123.3,481.3,9.52,240.0,18.61,1999.7
small_pepper,303.0,boil,314.0,131.1,3.5,1.12,26.75,184.5,0.0,182.48,105.4,4.07,488.1
pork,200.7,pan_fry,176.8,828.6,24.84,78.98,4.6,668.1,160.6,0.0,12.2,3.16,356.7
pork_tofu_bell_pepper_chicken,61.8_78.7_124.2_184.7,deep_fry,347.0,1024.0,46.62,86.76,14.16,1421.8,245.2,20.63,160.4,5.71,832.6
pineapple_egg_chicken,424.9_245.9_298.6,braise,961.0,1323.2,80.87,74.4,82.53,6408.9,1755.0,24.63,218.0,11.44,1279.1
apple_garlic_egg_orange,240.3_116.4_332.7_301.2,boil,1109.0,869.9,45.7,28.36,107.96,1069.8,1946.3,38.65,324.3,9.76,1113.7
grape_carrot_fish,56.3_436.2_357.0,roast,623.9,371.4,8.39,5.95,71.09,2963.0,0.0,99.89,173.2,6.25,1572.4
shrimp,78.8,roast,59.6,72.7,12.96,1.38,2.11,379.2,144.2,0.0,28.1,0.79,145.7
strawberry_pork_grape_lemon,241.5_325.2_384.6_352.7,stir_fry,1167.7,2157.1,47.48,176.77,94.06,6999.0,260.2,94.47,445.7,14.0,1855.5
pork_cucumber,127.6_118.9,roast,184.9,554.1,16.35,50.31,8.97,990.8,102.1,2.45,36.9,2.66,333.3
small_pepper,189.7,stir_fry,166.3,104.7,2.22,2.66,17.97,812.4,0.0,101.06,71.5,2.65,356.6
fish_small_pepper,314.3_84.8,stir_fry,348.3,171.3,4.89,3.39,30.31,2340.4,0.0,168.24,59.8,2.73,890.9
carrot,325.7,stir_fry,298.6,154.6,2.97,2.28,30.56,2118.2,0.0,14.16,102.9,3.26,545.3
cauliflower_small_pepper_ginger,385.6_326.9_340.4,pan_fry,907.2,505.4,15.63,14.42,78.27,4682.0,0.0,195.51,306.9,13.59,2156.2
fish_ginger,452.1_95.7,stir_fry,491.4,239.7,6.73,5.17,41.55,3063.2,0.0,160.3,65.6,3.67,1308.6
fish_pork_chicken,103.4_174.4_250.5,boil,568.2,1071.2,64.36,84.22,13.94,491.1,405.0,40.38,40.2,6.59,883.0
ginger_tofu,158.1_456.6,boil,654.5,424.9,34.39,16.67,34.32,535.1,0.0,2.61,766.4,10.24,757.1
eggplant_onion,409.6_316.4,stir_fry,634.5,283.5,7.45,5.08,51.98,3784.1,0.0,17.09,175.7,3.88,846.5
fish_shrimp_tomato,362.7_420.6_80.5,stir_fry,785.6,556.6,75.04,10.46,40.57,3876.9,769.7,128.08,191.5,6.27,1761.2
cucumber_potato_bell_pepper_cabbage,252.9_194.6_340.8_129.3,deep_fry,708.2,365.4,11.35,6.42,65.55,2113.6,0.0,77.65,170.3,5.37,1692.8
onion_pork,123.9_319.6,stir_fry,414.9,1463.1,40.41,134.42,22.93,2723.8,255.7,3.64,49.3,5.78,741.7
cucumber_ginger_orange,484.0_451.3_65.2,boil,1041.7,332.5,8.99,3.72,65.77,939.2,0.0,32.7,251.3,8.47,1406.6
shrimp_pepper,362.2_341.2,roast,524.0,1704.7,105.71,61.59,181.89,2530.1,662.8,0.0,165.0,23.72,3914.6
pork,392.3,braise,360.5,1560.0,47.69,142.14,22.49,3226.5,313.8,0.0,23.2,6.24,627.2
eggplant_potato_ginger_tofu,381.2_363.4_307.7_302.6,boil,1426.1,754.6,36.74,13.72,121.02,965.4,0.0,47.06,661.0,14.21,2072.6
shrimp,169.3,steam,156.2,137.4,29.79,0.82,2.71,452.1,309.8,0.0,59.8,1.69,346.6
potato,381.1,stir_fry,341.6,318.8,6.81,2.67,66.9,1986.0,0.0,35.34,30.1,3.0,1098.0
apple,243.5,boil,273.3,136.6,0.45,0.46,32.67,191.5,0.0,4.17,9.4,1.41,198.3
pepper_bell_pepper_banana,428.6_284.0_386.9,boil,1237.2,2016.5,65.04,49.87,326.86,755.0,0.0,137.17,100.8,27.21,4522.6
egg_bell_pepper,333.0_136.1,braise,429.3,634.3,40.7,39.43,29.14,4188.2,1948.0,45.74,201.0,7.35,732.3
cauliflower_fish,284.4_364.6,steam,593.8,201.4,10.37,1.31,37.03,1005.0,0.0,262.35,99.1,5.04,1432.2
potato_beef,428.6_413.4,steam,813.2,847.6,88.38,17.98,83.06,1562.6,347.3,56.91,126.9,16.96,2105.5
onion,441.1,roast,340.4,210.4,4.39,3.09,41.26,1776.4,0.0,9.26,105.7,2.66,552.6
tomato,139.0,boil,154.8,28.5,1.15,0.26,5.37,96.3,0.0,9.57,13.1,0.52,150.7
cabbage_ginger,153.7_213.4,roast,289.5,193.2,4.66,5.56,31.14,1008.8,0.0,15.76,131.1,3.86,709.5
beef,161.3,stir_fry,147.7,280.8,29.96,15.93,4.4,742.4,135.5,0.0,36.7,5.36,296.2
carrot_garlic,153.0_258.1,stir_fry,366.7,411.9,11.94,2.88,84.56,1594.4,0.0,13.97,151.1,4.69,870.5
chicken_pineapple,87.7_451.7,boil,610.4,339.5,17.48,8.02,49.35,535.6,93.0,30.11,59.3,3.69,532.1
carrot_tofu_onion,257.8_338.5_229.9,boil,898.6,454.5,29.51,12.46,56.09,644.7,0.0,19.82,653.3,9.77,887.1
eggplant_potato,370.5_400.5,pan_fry,692.7,430.6,11.18,5.4,84.32,2338.5,0.0,39.88,121.0,5.11,1598.8
garlic_shrimp,387.5_485.3,steam,862.5,891.0,100.82,3.22,114.69,1891.2,888.1,14.26,321.3,9.54,2053.3
tofu_shrimp_chicken,399.2_59.2_79.2,steam,529.2,498.2,56.29,22.16,18.42,777.1,192.3,0.0,687.5,9.4,753.1
cucumber_cabbage,344.5_234.2,stir_fry,522.4,163.8,5.75,4.05,26.09,3547.8,0.0,46.44,196.4,3.11,533.9
apple_kiwi,111.9_461.7,steam,536.5,363.7,3.79,2.89,80.63,675.4,0.0,157.58,128.1,6.27,722.2
onion,100.0,stir_fry,92.0,48.7,0.99,0.7,9.6,401.0,0.0,2.77,24.3,0.61,121.2
pork,76.9,deep_fry,58.9,312.5,9.23,29.83,1.77,235.4,61.5,0.0,4.7,1.24,120.8
eggplant_apple_potato,363.0_193.2_174.3,boil,762.4,331.3,6.99,1.37,72.75,467.2,0.0,29.04,102.2,4.09,958.9
tofu_watermelon_kumquat,90.6_65.2_228.3,stir_fry,357.6,323.0,9.34,13.56,40.9,1845.9,0.0,27.32,287.3,4.24,404.3
cabbage,191.1,steam,189.2,49.5,2.67,0.38,8.85,238.9,0.0,35.44,95.5,1.14,209.3
lemon_garlic_pineapple,178.4_245.9_498.1,stir_fry,835.1,690.8,14.38,10.96,133.68,4071.2,0.0,54.31,334.0,7.34,1449.5
potato_small_pepper_carrot,298.1_284.7_104.5,pan_fry,582.2,425.3,9.63,6.8,81.39,3142.0,0.0,150.43,159.7,7.5,1515.4
potato_pepper,349.0_133.3,pan_fry,426.9,1099.8,24.19,56.39,123.88,1666.1,0.0,26.71,43.3,10.98,2230.1
chicken_onion,448.1_448.1,stir_fry,818.5,1343.2,85.03,87.89,53.01,4237.6,475.0,11.7,148.7,8.89,1517.9
small_pepper,61.3,steam,58.5,27.2,0.78,0.24,5.48,62.3,0.0,42.43,22.6,0.87,128.0
cabbage_ginger,291.0_272.4,pan_fry,492.5,255.6,7.18,7.76,39.27,2255.3,0.0,39.22,216.0,5.58,1015.7
lemon,463.6,boil,488.9,179.0,4.69,5.35,28.01,408.7,0.0,39.32,445.1,3.59,660.0
carrot_beef_tomato_egg,168.6_68.5_376.4_442.3,stir_fry,960.8,1301.5,72.94,88.78,52.69,7025.5,2645.0,33.43,356.1,14.45,1478.9
pepper_carrot,394.1_107.3,steam,482.0,1516.5,58.72,45.57,217.89,595.3,0.0,6.89,81.8,24.32,4060.2
chicken,315.5,roast,237.0,587.4,55.98,37.51,6.48,1430.9,334.4,0.0,27.8,4.45,687.3
bell_pepper_eggplant_tomato,252.5_56.8_354.7,stir_fry,603.7,224.1,6.56,4.65,39.0,3965.6,0.0,126.45,72.3,2.92,1125.0
shrimp_pepper,318.1_249.0,pan_fry,491.9,1514.8,86.74,72.78,128.2,2062.6,582.1,0.0,140.3,18.22,2895.1
beef_carrot_cucumber,230.0_498.9_338.9,stir_fry,1003.7,822.3,48.1,39.67,68.2,6480.2,193.2,31.4,290.2,14.29,1544.6
garlic_pepper_cucumber_fish,426.4_353.7_426.4_74.3,roast,980.0,2226.4,72.25,74.45,316.82,5263.8,0.0,36.04,313.6,28.49,4807.5
pork_chicken,263.6_180.5,stir_fry,415.4,1475.5,64.02,130.08,12.18,2947.2,402.2,0.0,31.9,6.82,881.0
strawberry_eggplant_tofu,423.2_174.3_263.9,steam,800.3,399.1,25.82,10.71,49.85,1076.4,0.0,109.37,555.7,13.56,991.5
peach,354.5,steam,349.8,188.2,2.99,0.35,43.27,366.0,0.0,12.61,21.5,2.86,503.6
cabbage_potato_onion,173.1_471.3_451.9,stir_fry,997.9,656.1,16.09,7.67,130.67,6720.3,0.0,79.67,231.3,7.62,2204.7
cucumber,100.9,stir_fry,90.7,24.3,0.73,0.71,3.76,414.3,0.0,3.25,24.5,0.5,90.3
pepper,374.2,stir_fry,324.9,1555.4,52.45,64.54,191.19,1921.7,0.0,0.0,44.4,22.83,3350.8
shrimp_eggplant_pork_cucumber,384.0_286.3_313.8_174.9,stir_fry,988.7,2094.6,108.66,165.57,42.47,4900.6,953.8,10.73,259.0,11.08,1792.6
cauliflower,197.3,steam,195.7,56.2,4.01,0.38,9.19,226.8,0.0,60.08,45.5,2.18,350.1
fish,55.3,stir_fry,49.6,21.3,0.66,0.39,3.79,300.5,0.0,20.53,5.0,0.28,136.2
apple_bell_pepper_carrot_potato,284.1_235.5_267.4_390.3,boil,1292.7,633.4,12.64,2.23,140.67,936.5,0.0,171.73,142.8,8.3,1995.1
fish_carrot,253.5_154.5,pan_fry,371.9,155.8,4.37,2.86,28.16,1741.6,0.0,85.56,72.1,2.77,852.4
pork_pepper_cabbage,77.6_436.7_283.6,roast,593.6,2116.1,75.46,94.36,241.25,2888.9,62.1,30.61,196.5,29.69,4261.9
beef_tomato,358.8_419.6,steam,766.8,517.2,70.35,15.42,24.24,1217.6,301.4,42.47,124.0,13.75,1369.8
egg_onion,339.7_141.5,stir_fry,417.7,739.2,44.08,50.64,26.77,2125.6,1987.2,4.34,227.3,7.66,598.3
cabbage_tofu_shrimp_pepper,272.6_331.4_52.3_476.6,stir_fry,976.5,2655.8,104.68,124.63,278.85,5777.8,95.7,40.61,746.5,36.65,4998.2
pork_cabbage,214.5_178.0,steam,376.2,853.2,29.22,75.85,13.42,537.0,171.6,38.63,100.2,4.58,568.1
small_pepper_tofu,153.2_217.3,stir_fry,336.9,446.0,18.52,30.29,24.83,2181.7,0.0,74.45,411.5,6.29,532.5
pepper_fish_egg,435.7_57.4_360.9,boil,927.9,2086.2,100.67,80.22,240.37,1259.2,2111.3,21.99,243.3,32.15,3875.2
cucumber_ginger,242.6_214.3,steam,455.2,150.0,4.6,1.77,28.92,510.1,0.0,14.0,115.1,4.16,824.1
banana_onion_tofu_carrot,413.1_372.6_310.6_129.5,boil,1307.6,818.0,32.07,12.92,143.35,1021.7,0.0,29.0,626.2,10.71,1577.8
fish_pork_cucumber,403.7_109.3_203.8,boil,740.7,562.2,19.18,39.02,33.59,561.8,87.4,164.6,88.0,4.55,1064.4
pepper,500.0,boil,564.1,1844.8,67.8,58.43,261.92,384.3,0.0,0.0,57.6,28.5,3966.1
tofu,322.7,boil,344.6,249.9,23.31,11.42,13.49,235.5,0.0,0.0,512.2,5.92,291.4
shrimp_pepper_kiwi_tofu,173.1_439.5_182.0_311.7,boil,1252.6,2063.7,110.78,61.86,265.96,922.5,316.8,44.76,646.9,33.92,4185.8
chicken_ginger_tomato,65.3_427.0_163.8,stir_fry,565.1,573.5,17.87,31.6,54.41,3785.0,69.2,15.24,138.7,7.62,1450.5
pepper,462.6,stir_fry,414.1,1916.0,64.94,77.03,240.73,1592.3,0.0,0.0,54.8,28.28,4324.7
onion,187.5,boil,198.6,78.0,1.9,0.35,16.82,163.2,0.0,6.16,42.5,1.08,202.5
tofu_bell_pepper,318.7_310.8,pan_fry,545.6,625.1,27.04,43.45,31.47,2732.9,0.0,91.74,550.2,7.59,1062.5
cauliflower,211.4,boil,218.3,57.9,4.08,0.41,9.48,254.8,0.0,55.98,46.8,2.17,283.0
fish,415.7,stir_fry,371.3,167.6,4.94,2.91,30.42,2151.6,0.0,158.48,37.3,2.06,1017.7
egg_shrimp_eggplant_fish,163.9_147.3_232.6_311.6,boil,926.5,481.4,49.06,15.08,37.36,1238.8,1228.4,134.42,212.2,7.1,1234.7
egg_onion_small_pepper,478.1_426.8_109.5,deep_fry,818.6,1858.5,64.08,151.78,59.06,2913.8,2796.9,28.84,407.0,13.71,1247.1
pepper_garlic_cauliflower,496.0_188.8_389.0,roast,821.6,2461.5,82.96,89.36,331.35,4236.3,0.0,56.91,222.7,35.86,5509.3
egg_fish,162.6_432.4,roast,441.4,523.4,25.29,30.47,37.0,2264.4,951.2,102.37,127.7,5.37,1189.4
tofu_ginger_fish_carrot,406.3_278.7_366.8_385.4,stir_fry,1365.9,1189.2,41.63,63.73,112.26,6289.6,0.0,159.04,912.2,17.33,2716.7
garlic_pepper_tofu_cucumber,209.7_150.9_156.5_341.5,steam,812.5,1024.4,44.14,24.62,156.55,978.3,0.0,21.16,440.9,16.53,2623.9
egg_tomato_pork,434.8_477.0_350.3,steam,1203.4,2044.0,104.91,163.19,38.92,2530.4,2823.8,46.96,312.3,16.34,1997.4
cauliflower_tofu,189.2_93.9,boil,310.0,122.8,10.28,3.65,12.2,246.4,0.0,43.92,187.1,3.7,359.8
chicken,244.3,steam,230.8,397.4,44.06,23.16,3.19,500.2,259.0,0.0,21.6,3.43,556.1
pepper,167.5,steam,164.0,626.8,24.12,19.39,88.94,259.0,0.0,0.0,20.3,9.93,1610.9
egg_pepper_kumquat,181.0_414.4_275.8,roast,673.0,2145.7,83.67,85.0,261.49,3280.0,1058.9,25.24,303.0,31.76,4456.9
onion_cucumber_egg,404.1_187.6_416.9,pan_fry,859.2,1316.1,55.41,98.73,51.49,3349.8,2438.9,15.69,376.7,11.8,1184.2
pork,286.4,deep_fry,222.5,1114.7,34.5,105.64,6.46,777.3,229.1,0.0,17.3,4.59,463.1
fish,163.1,pan_fry,140.6,58.2,1.97,1.14,10.01,572.9,0.0,55.67,14.4,0.82,385.5
cabbage,455.8,pan_fry,385.5,132.8,6.13,3.19,19.89,1539.1,0.0,56.76,225.3,2.76,490.2
garlic_egg_onion,75.9_392.7_136.6,boil,653.2,676.0,52.09,32.38,44.05,767.9,2297.3,6.66,267.6,9.03,722.8
eggplant_pepper_garlic,339.0_288.7_190.8,pan_fry,720.0,1854.6,49.9,89.91,211.47,3398.9,0.0,9.65,188.3,21.48,3632.3
shrimp,426.6,boil,447.5,319.4,68.57,2.04,6.7,774.8,780.7,0.0,143.9,4.07,635.7
egg_fish_pork,355.6_151.2_149.5,steam,616.5,1127.7,65.83,85.68,23.32,1205.4,2199.9,84.21,225.1,10.43,1171.9
tomato_cabbage_carrot,237.8_301.3_80.0,pan_fry,526.5,183.2,7.01,4.33,29.04,3094.0,0.0,56.71,199.7,3.59,801.9
pork,378.8,steam,378.7,1468.1,47.62,137.89,9.16,724.5,303.0,0.0,22.4,6.03,678.8
cabbage_pork_carrot_pepper,52.9_116.9_301.8_212.4,stir_fry,613.5,1727.0,47.21,107.89,141.79,2614.9,93.5,22.19,157.1,18.22,2645.5
cauliflower,112.6,stir_fry,98.9,40.6,2.12,0.79,6.27,692.3,0.0,24.12,25.6,1.23,196.5
tomato,214.1,stir_fry,199.1,60.4,1.72,1.5,10.0,1074.4,0.0,15.2,21.2,0.86,293.5
pork_fish_lemon,183.6_322.5_414.2,steam,908.2,986.3,31.08,73.13,50.95,1006.3,146.9,216.45,462.6,7.78,2000.6
egg,303.0,braise,280.6,507.7,35.86,32.34,18.32,2034.5,1772.5,0.0,169.7,6.03,389.8
carrot,50.5,boil,57.3,20.4,0.46,0.1,4.43,71.0,0.0,2.86,15.5,0.49,64.7
fish,376.0,braise,376.9,174.6,4.41,2.63,33.31,3327.8,0.0,113.23,33.9,1.91,815.4
small_pepper,82.9,roast,64.3,46.5,1.0,1.16,8.02,233.3,0.0,29.46,30.1,1.18,159.5
strawberry_cauliflower_ginger_apple,220.2_350.9_162.3_322.7,boil,1156.0,435.1,11.16,2.57,91.82,912.7,0.0,128.01,169.9,11.31,1256.6
pork,402.8,pan_fry,342.5,1700.4,49.19,163.0,9.15,1922.2,322.2,0.0,24.2,6.33,676.9
garlic_ginger_eggplant,119.4_375.3_170.3,steam,657.8,394.2,11.65,2.84,80.52,836.3,0.0,17.43,185.7,7.62,1576.5
onion_garlic_tofu_eggplant,100.8_339.8_147.8_384.0,stir_fry,892.3,864.6,30.73,24.91,129.36,3593.4,0.0,17.6,500.7,9.58,1695.5
carrot_chicken_cucumber_bell_pepper,173.4_475.8_258.9_283.8,pan_fry,1029.3,1760.6,90.2,135.39,45.32,5612.2,504.3,109.08,187.5,10.9,2108.2
cucumber_cabbage,110.0_295.6,steam,387.2,94.9,4.93,0.79,17.02,663.9,0.0,60.89,169.6,2.36,446.1
chicken,54.7,roast,40.5,101.4,9.71,6.43,1.15,228.1,58.0,0.0,4.8,0.78,117.4
beef_eggplant,142.3_456.2,boil,654.3,275.6,29.76,6.54,24.42,706.8,119.5,8.22,134.9,6.69,668.2
bell_pepper,447.8,pan_fry,386.0,159.8,5.51,3.13,27.37,2084.9,0.0,131.8,39.7,2.27,1062.1
pineapple_peach,67.5_419.5,steam,441.7,250.8,3.8,0.49,57.8,585.8,0.0,19.58,33.2,3.7,677.1
cauliflower_tofu,341.8_111.0,stir_fry,427.5,305.6,14.69,16.77,23.99,2204.3,0.0,77.44,262.8,5.95,685.0
